,CloseTime,OpenPrice,HighPrice,LowPrice,ClosePrice,Volume,QuoteVolume
0,1631718000,375181,376660,373801,375536,554.2817475,208179558.9477572
1,1631721600,375639,383986,375007,382555,2245.6595256,854351877.8677968
2,1631725200,382641,386000,382478,383508,948.3551546,364608076.1548512
3,1631728800,383844,388693,383462,387001,404.0099546,156072645.2925777
4,1631732400,387001,388096,385755,387242,316.1830739,122365684.0909838
5,1631736000,386802,387200,384670,386479,356.5477443,137634760.7052155
6,1631739600,386478,390000,386291,388713,845.3381656,328521235.2656989
7,1631743200,388422,391000,388264,389271,473.1466274,184383581.0739617
8,1631746800,389501,392880,388500,392532,919.471243,359027643.3108107
9,1631750400,392827,395565,391355,395512,1248.3217169,490285269.7527217
10,1631754000,395531,396254,391637,392387,840.2172197,331117070.3006559
11,1631757600,392070,394480,391790,392489,410.4883683,161387645.3905703
12,1631761200,392451,394217,391350,391637,590.9042252,231986741.7666636
13,1631764800,391745,391821,385091,387600,1919.0876568,744221012.200089
14,1631768400,387825,401503,387224,399077,2930.7467744,1164902876.9891222
15,1631772000,399066,399624,395710,396500,670.5063638,266723122.8333949
16,1631775600,396500,398800,396422,397352,312.4379308,124242199.0748677
17,1631779200,397499,398980,396875,397652,403.0353031,160336078.9128646
18,1631782800,397643,397912,393417,397133,823.0339401,325704285.3919393
19,1631786400,396745,397800,395099,395477,318.099299,126057424.7782519
20,1631790000,395350,396168,390599,393235,966.1613072,380148069.2124109
21,1631793600,393235,396882,392351,396271,627.4105216,247923591.1815644
22,1631797200,396153,399000,393327,397961,897.9917278,356592800.8923936
23,1631800800,397959,399456,390265,390944,1092.4112811,431299398.9093752
24,1631804400,390666,393658,387601,392200,1455.8371218,569186676.4606684
25,1631808000,392022,398287,389886,396919,1126.5226019,445214782.5044967
26,1631811600,396708,398405,394645,394864,291.5204248,115642076.1896404
27,1631815200,395172,396599,388501,389487,445.8605309,174609686.5958991
28,1631818800,388948,393203,388601,393203,522.2997205,204071625.8354409
29,1631822400,393203,394138,390800,390800,143.1748698,56247671.2389756
30,1631826000,390800,392779,382555,383806,1103.4719245,426528783.7723993
31,1631829600,384042,390900,383367,390611,489.9096123,189975147.6516301
32,1631833200,390862,392000,387958,390343,655.1188895,255409425.1576758
33,1631836800,390222,392499,389030,391303,487.1434056,190725833.959122
34,1631840400,391310,393242,387647,387999,520.6315331,203557191.5477046
35,1631844000,387648,394407,387150,394000,681.6766296,266742799.4075821
36,1631847600,393999,394626,390201,390544,359.7766187,141059411.0365769
37,1631851200,390749,393300,389667,391472,483.7016323,189235292.9946381
38,1631854800,391576,392990,389225,392990,465.88156,182250737.7165203
39,1631858400,392842,393500,389940,391224,491.1281467,192207221.2356669
40,1631862000,391232,392758,389001,392179,487.757216,190402276.7701893
41,1631865600,392087,393000,386555,387655,629.9701453,245628585.0584646
42,1631869200,387267,389199,386228,388544,559.1788106,216873516.3744168
43,1631872800,388919,389700,385000,385852,426.9472852,165107594.7796558
44,1631876400,385782,387578,377777,381330,1947.7892484,743467873.9112427
45,1631880000,380786,383249,377099,379756,748.905788,284828205.8721559
46,1631883600,379628,380517,375000,380468,1003.0892157,378607294.2336845
47,1631887200,380509,382000,377624,380102,562.5992338,213914360.0651304
48,1631890800,380000,383182,379584,382408,543.655815,207418039.8980025
49,1631894400,382548,382762,378643,379484,261.7304107,99641708.638874
50,1631898000,379547,381905,377000,380488,394.7824555,149781663.7323394
51,1631901600,380462,381480,375400,375400,322.0109274,121761251.624379
52,1631905200,375400,375663,370000,373994,946.6088231,352576981.2709518
53,1631908800,373147,376901,372406,376867,301.7245481,112964708.7148489
54,1631912400,376900,377011,371500,371548,301.0895886,112621614.2734224
55,1631916000,371548,375219,368715,374888,775.7146187,287839779.8028268
56,1631919600,374936,376612,370800,371288,701.7139084,262653988.9959843
57,1631923200,371371,375935,370660,374043,530.4903195,198112797.1684432
58,1631926800,374043,375070,371001,375000,512.2524713,190958543.7699327
59,1631930400,375113,376946,373688,375026,557.864452,209496026.1710682
60,1631934000,375200,378291,374868,376342,332.8039544,125327346.9272815
61,1631937600,376340,380000,376016,380000,611.0460188,231253687.6017988
62,1631941200,380000,384500,379417,382911,680.0161082,259935682.9794775
63,1631944800,383175,387136,381881,386335,696.6607809,267841974.5403776
64,1631948400,386480,387868,383405,384430,630.1174017,242621823.5821313
65,1631952000,384499,386395,383606,385200,383.6647808,147686850.0597784
66,1631955600,385200,387855,385096,386699,594.6827504,229940059.3888758
67,1631959200,386448,388100,385173,386721,648.8683053,251018390.0420194
68,1631962800,387100,389600,386176,387394,425.9766322,165254020.5622735
69,1631966400,387285,388580,383653,384250,619.6962129,239260632.1014017
70,1631970000,384250,386765,382900,383630,1006.1781336,387225504.3849354
71,1631973600,383781,385500,381199,382677,547.6546167,210118213.6638899
72,1631977200,382514,383903,381670,383048,225.3807074,86286241.2042791
73,1631980800,383052,383581,381014,381967,275.4464934,105321863.0680759
74,1631984400,382137,383947,378000,378671,408.5175975,155602064.8759048
75,1631988000,378482,380777,377000,380086,333.5649169,126302662.2867864
76,1631991600,379959,380052,377415,379284,308.3313498,116899062.5297583
77,1631995200,378280,379110,376250,378846,380.914674,143861726.7319401
78,1631998800,379023,379094,371667,374041,930.3637432,348087169.0836531
79,1632002400,374011,375337,372986,373353,524.596206,196310939.5117239
80,1632006000,373210,377202,372628,376682,529.4870616,198881124.0718518
81,1632009600,376704,378799,375085,378530,575.5204331,217096918.4946583
82,1632013200,378553,379159,374880,375207,475.8962194,179242647.6551784
83,1632016800,375000,376817,371850,376195,719.2432669,269043528.56842
84,1632020400,376083,378500,375200,376623,306.8972891,115670657.8267186
85,1632024000,376615,377154,374820,375778,129.8073115,48805568.8577407
86,1632027600,375798,377999,374148,375725,268.6991829,100956605.626932
87,1632031200,375744,377279,374857,377200,244.9839662,92200456.3294841
88,1632034800,377049,377999,375838,377999,437.2053895,164856395.8064795
89,1632038400,377999,380527,377000,378567,557.6233587,211021194.5841617
90,1632042000,378706,380086,378115,378775,371.4393163,140809090.2342568
91,1632045600,379132,379576,376140,376635,492.1726577,185821196.778933
92,1632049200,376802,377584,375010,375145,211.8714519,79678015.2725567
93,1632052800,375087,375247,364389,366809,1899.9853405,701553519.5178419
94,1632056400,366700,369255,365000,367898,1213.8913078,446052296.5236187
95,1632060000,368018,370063,367566,369619,577.8343747,213268514.8011873
96,1632063600,369400,370958,368097,368097,426.081857,157532069.2379993
97,1632067200,368289,372129,367854,370473,313.7671354,116023912.3485313
98,1632070800,370444,371799,369322,369773,263.6599644,97665990.778581
99,1632074400,369655,370830,366260,368203,479.7257871,176808083.5515832
100,1632078000,368009,371836,366784,370174,232.229674,85847741.4278935
101,1632081600,369647,370081,367000,367530,160.1875496,59104213.2634211
102,1632085200,367607,370355,366782,369785,291.4832991,107507248.686166
103,1632088800,369459,371092,367236,368420,426.9533741,157728341.1508893
104,1632092400,368215,369800,361250,362975,1280.232697,465604663.8200177
105,1632096000,362599,366963,361824,366631,578.3685774,211016202.3822544
106,1632099600,366301,368300,359800,361949,1252.7184315,454319820.7091862
107,1632103200,361796,365207,361044,364694,381.711608,138857494.3874798
108,1632106800,364654,365029,352599,352599,2045.1275165,729522435.1539559
109,1632110400,352599,354283,347373,350842,2519.3929916,884836351.3969843
110,1632114000,350815,354097,347831,352281,1297.0452575,455307101.7014337
111,1632117600,352279,354171,351199,352385,527.8892366,186152916.5875368
112,1632121200,352385,353409,348007,350170,773.3028653,270969415.6929447
113,1632124800,350215,352096,341000,343249,2108.3529125,727127438.4262842
114,1632128400,343553,347999,341543,346867,1248.2776275,429557394.6119808
115,1632132000,346332,348000,343317,343746,707.2920885,244645839.9460225
116,1632135600,343657,348507,340666,341890,1236.3546289,425412951.6923188
117,1632139200,341881,342854,329578,332984,3897.1822233,1305310969.1201136
118,1632142800,332857,336410,319150,331000,5477.2738977,1799456256.147769
119,1632146400,331001,339432,327000,338884,3601.7646671,1203315745.2276068
120,1632150000,338884,339440,333599,335072,1433.2385331,481817665.3509684
121,1632153600,335007,339025,332283,338392,904.2166018,303960461.2790564
122,1632157200,337938,342307,335210,338683,1023.7881462,347152253.5724827
123,1632160800,338625,340685,336494,339529,589.6263484,199635041.2533845
124,1632164400,339235,340245,329329,330772,709.632704,236629053.5842183
125,1632168000,330927,336790,325000,336247,900.837632,296974295.4794774
126,1632171600,336438,337164,326627,330252,488.016356,161736015.1608319
127,1632175200,330369,333612,329038,330002,723.9953316,240088384.8254831
128,1632178800,330002,334717,324000,327447,1073.3121642,354364765.019266
129,1632182400,327705,329968,321322,325561,1427.7852135,463653651.3141303
130,1632186000,325425,325749,307611,315536,5334.5830713,1680299952.5593493
131,1632189600,315602,328432,314551,327856,1973.9056556,636515777.2646815
132,1632193200,327993,332312,326381,330761,1793.3405542,591767546.5076523
133,1632196800,330671,330943,326940,328740,735.7768708,241936884.9882704
134,1632200400,328739,331060,324843,325815,904.5856049,296299495.4413692
135,1632204000,325669,329749,323000,328245,706.7464707,230202442.7011962
136,1632207600,327952,334500,327952,332872,1041.8295558,345971588.9212559
137,1632211200,333035,337731,332294,337368,892.7636358,298601784.1062433
138,1632214800,337794,339314,335418,337646,788.1135678,265845118.883873
139,1632218400,338144,338825,332956,334425,887.3163452,298022954.046279
140,1632222000,334576,340323,333368,337728,886.0239347,298352297.7300329
141,1632225600,337683,338346,334696,335370,604.1326441,203131189.8421165
142,1632229200,335326,337900,330762,331094,1206.1617382,402735297.68451
143,1632232800,331039,334777,329177,331431,1138.7871684,377787916.9544314
144,1632236400,331629,332288,323996,326835,1392.7788746,456782942.1884867
145,1632240000,326915,334549,326330,332119,820.7911627,271312083.3763038
146,1632243600,332279,333531,321001,322102,1532.7195411,501700063.1303155
147,1632247200,322029,323021,314355,316764,2049.9564154,653424766.0877776
148,1632250800,316467,322500,315748,316942,1488.2104961,474449842.1006421
149,1632254400,316305,318000,312618,315653,553.5373288,174686804.2798054
150,1632258000,315258,318842,300195,302509,2179.9247424,670836420.3052764
151,1632261600,302513,315000,290012,308803,3929.2058178,1187999171.024556
152,1632265200,308340,309594,296591,297394,1656.8641007,503913326.0376506
153,1632268800,297259,302527,296999,301855,2168.3791592,650032898.8210548
154,1632272400,302000,308500,299655,303292,1562.6748871,474239362.1886476
155,1632276000,303519,316882,301558,314024,1998.8947126,620731005.3674781
156,1632279600,314000,315282,312000,313648,644.9009929,202088754.0124931
157,1632283200,313491,317300,313365,314471,1013.844202,319701726.7062423
158,1632286800,314451,315224,310534,311338,1429.2271374,446565146.8793528
159,1632290400,311377,316997,311377,314692,1011.8396835,317241640.2007964
160,1632294000,315156,321900,312850,321499,807.9240924,256547095.5243907
161,1632297600,321635,324300,319631,322634,1386.3930421,446302851.6874241
162,1632301200,322459,324000,320158,320608,854.1498928,274762888.6801175
163,1632304800,321062,322739,318701,322505,926.7233176,297401533.894325
164,1632308400,322499,323472,319000,321146,658.1489477,211094222.0159262
165,1632312000,321119,321691,315751,317154,900.8150787,287087828.8113808
166,1632315600,317000,320702,315768,320484,715.3293216,227718929.0862879
167,1632319200,320169,326149,319572,323465,1609.1755704,520215688.8924392
168,1632322800,323499,325242,321000,321802,903.57385,292169277.6144874
169,1632326400,322120,330213,322120,330111,1330.0195608,435080529.8465464
170,1632330000,330093,334190,328801,333834,1084.8950235,360092237.547645
171,1632333600,333742,334882,328069,330821,793.3704441,262979284.0684011
172,1632337200,330598,338500,329889,330886,1953.8838204,654827292.2432648
173,1632340800,331517,333884,330270,332236,543.1112272,180507508.5602998
174,1632344400,332190,333572,330300,332510,441.2368318,146504009.6967522
175,1632348000,332654,336100,331043,333692,569.1292839,190019384.1742421
176,1632351600,333741,337909,333082,337406,994.9349673,334234959.0688166
177,1632355200,337616,338335,335000,338165,874.1713881,294427200.3962414
178,1632358800,338322,340389,334287,334696,1084.557865,365353537.1465991
179,1632362400,334500,338198,333572,337317,712.8675255,239441215.3213709
180,1632366000,337832,339300,335645,338155,488.9944329,165224679.3524408
181,1632369600,338182,342882,337036,342800,1116.9224689,380952419.4430309
182,1632373200,342800,344500,341100,342264,990.9601706,339755599.2737488
183,1632376800,342181,344450,341217,342228,519.8680591,177969365.6243079
184,1632380400,342400,344847,340669,344700,507.6252762,173836463.7529833
185,1632384000,344700,346362,342419,346362,483.7429477,166704770.0602929
186,1632387600,346033,346404,343025,343501,608.8144211,209944077.7708469
187,1632391200,343218,345352,342096,343036,688.2944345,236569023.3265252
188,1632394800,342800,344421,337312,339471,1487.2338124,505425969.028895
189,1632398400,339212,339950,334668,336947,1395.5970566,470347609.6424196
190,1632402000,336690,340500,335268,338156,885.1514926,299411701.3864681
191,1632405600,338325,344100,337600,342932,892.3119614,304905490.156187
192,1632409200,343000,346221,342280,345600,726.7576421,250438820.1017791
193,1632412800,345289,346017,340510,341101,850.739332,291807837.09832
194,1632416400,340760,343740,340427,341981,435.4236624,149043499.0137746
195,1632420000,342509,349900,342509,348849,1340.728101,465761321.1608537
196,1632423600,348664,349977,345231,347210,1204.3203055,417911611.5382357
197,1632427200,347906,348350,346168,347557,231.6645988,80468047.4488236
198,1632430800,347589,347620,343977,347045,275.5992062,95370824.0093834
199,1632434400,347024,347884,346015,347444,303.7663497,105440726.3403523
200,1632438000,347199,349333,345000,347000,502.0509225,174190500.4511313
201,1632441600,346972,348782,345300,348224,478.2757751,165911881.2523195
202,1632445200,348266,348969,345762,345966,936.305209,325149557.8645445
203,1632448800,345966,347000,341050,342211,928.2896226,320128964.2410908
204,1632452400,342165,343448,340433,342797,534.6099965,182789332.9012541
205,1632456000,342776,343922,338680,339599,967.2004905,330612225.0915725
206,1632459600,339526,341223,337800,340282,602.3072094,204569193.6551409
207,1632463200,340255,340687,335801,339926,975.7618079,329779782.5005754
208,1632466800,339927,342666,338481,338730,648.6202046,221122232.725712
209,1632470400,338391,344700,338212,341839,1158.8476075,396897106.4681619
210,1632474000,341514,344237,336987,338000,773.8208027,264334930.476319
211,1632477600,338161,338356,315935,316000,6982.1970622,2260355596.623763
212,1632481200,316000,321364,311137,313535,3502.103213,1108099221.8423145
213,1632484800,313000,314999,302350,313346,4146.9230751,1280167693.6282277
214,1632488400,313002,315838,309000,310500,1325.5159413,413462384.820553
215,1632492000,310500,318881,306743,317603,1875.9546837,587661367.084879
216,1632495600,317605,326605,316496,321072,2293.9224515,739298198.2683415
217,1632499200,321072,321668,314926,318526,1259.0237577,401190383.1823462
218,1632502800,318642,323000,317858,322060,687.9420627,220300258.8249825
219,1632506400,321983,321983,316958,319242,544.4233902,173707803.339604
220,1632510000,319036,322498,318573,320940,500.7982795,160784386.9299035
221,1632513600,321004,323958,319915,321969,403.003966,129623352.1299178
222,1632517200,321699,327549,321599,326529,557.881503,181329458.3993962
223,1632520800,326529,330899,325700,328012,1085.4280759,357359224.8722351
224,1632524400,328106,328965,326361,327708,418.6729274,137194717.1829303
225,1632528000,328074,328373,322173,324500,728.6008077,236587695.666612
226,1632531600,324537,327691,322864,326435,636.1749394,207004662.4076982
227,1632535200,326604,326951,318062,322583,1004.907621,323130876.7203252
228,1632538800,322831,324572,320368,320744,387.891409,125189092.28838
229,1632542400,320539,324163,320500,322406,556.262569,179393434.5056784
230,1632546000,322406,326122,322406,324609,515.3269571,167370909.5807557
231,1632549600,324736,325999,321737,322397,370.6467744,120045740.9466667
232,1632553200,322347,325085,321751,324793,349.6051314,113125805.2613875
233,1632556800,324793,324882,319500,319844,633.0424997,203684932.9399343
234,1632560400,320153,323523,310550,322101,1851.3790406,586011034.0074432
235,1632564000,322126,327122,319344,325332,1258.0475281,407129706.8670565
236,1632567600,325751,328782,324820,325035,876.4115266,286160705.1739791
237,1632571200,325139,325308,320300,322964,799.4740608,257805097.3064933
238,1632574800,322641,323999,321267,322205,398.8435528,128621274.0657798
239,1632578400,321883,326229,320681,322207,542.674917,175673628.7302752
240,1632582000,321738,323289,316545,318366,1036.1597649,331128123.4512853
241,1632585600,318141,326294,315893,323582,1413.9368073,456374372.6464075
242,1632589200,323746,324761,316504,321376,1192.3488167,381287372.9423847
243,1632592800,321099,322787,320241,321044,154.8124961,49785351.4389772
244,1632596400,321011,322948,319710,321071,256.4916108,82371589.0636588
245,1632600000,321227,324404,321227,323100,167.1646029,53972704.6947354
246,1632603600,323100,325554,321249,323291,274.3724079,88779673.3393027
247,1632607200,323549,323848,320574,322717,175.0621149,56385044.6506349
248,1632610800,322717,325499,322464,324515,240.4615513,77996660.3883286
249,1632614400,324548,326200,322116,323992,455.8262981,147985800.7946165
250,1632618000,323450,324940,318750,321378,892.3440953,286330852.536106
251,1632621600,321374,322406,317555,318440,549.4039931,175565715.4729231
252,1632625200,318867,319190,315291,317082,483.0213237,153192808.14738
253,1632628800,316846,319747,315500,317873,342.3748717,108852084.151156
254,1632632400,317874,318318,313000,316289,669.8616597,211262751.3200204
255,1632636000,316277,318054,313760,315221,385.664428,121942484.8500815
256,1632639600,314629,315952,312380,312681,470.594492,147717684.4355814
257,1632643200,312322,314500,303900,308065,1614.7486408,498423828.5852478
258,1632646800,308000,310999,304039,309435,1237.0662154,381071838.3250353
259,1632650400,309435,335222,308678,330427,3017.5278443,979866878.3642775
260,1632654000,330553,333111,324853,327178,1980.7220371,651651076.5607241
261,1632657600,327177,330516,326939,329200,639.0624135,210090946.0214585
262,1632661200,329305,335300,329305,333475,1454.6406285,483800493.6765962
263,1632664800,333475,334368,329950,332200,632.6843027,209644007.9822318
264,1632668400,332200,336665,330906,335656,736.8896337,245671864.4606344
265,1632672000,335657,338585,333884,337700,470.1071368,157894310.7245951
266,1632675600,338000,340321,335090,335937,471.2776066,159392292.5163931
267,1632679200,335938,338544,335613,336282,231.9396356,78226786.6015893
268,1632682800,336041,338481,336034,336932,176.1130789,59446516.5367828
269,1632686400,336608,339800,336198,338104,180.6860246,61126341.1257201
270,1632690000,338693,343184,338693,341544,492.9213267,168163903.414697
271,1632693600,341798,341935,339400,341374,269.2290825,91740389.0693906
272,1632697200,341666,345141,333638,334554,1134.8138901,386336551.1099424
273,1632700800,334734,339700,333901,339324,1014.5499975,341476529.7734775
274,1632704400,339336,348257,335006,347212,1213.2538768,414532665.4097871
275,1632708000,347303,349900,345471,349421,1234.822601,429609802.8596286
276,1632711600,349404,350104,344184,346703,873.2520451,303776454.4464795
277,1632715200,347152,348109,343750,346173,677.5533923,234461392.5959077
278,1632718800,345950,348000,344301,345013,551.7506428,190801678.5644208
279,1632722400,344880,346792,344601,345904,471.4537807,162981975.35296
280,1632726000,346309,348464,341951,342084,627.4542338,216695831.1032388
281,1632729600,341952,344354,340568,342615,617.919187,211619756.9812014
282,1632733200,342298,345880,342000,345100,536.9219256,184797021.3214865
283,1632736800,345066,347998,342093,343477,1146.791588,395895199.9360704
284,1632740400,343201,346137,342676,344224,657.7360618,226628476.2214686
285,1632744000,344129,345329,341579,343459,859.4778111,294658512.2826154
286,1632747600,343110,343999,340000,341248,1582.4670445,539222419.081958
287,1632751200,341000,342669,339353,340345,1012.3395574,344757676.7258911
288,1632754800,340385,346259,336828,338500,1751.4278625,596933180.976086
289,1632758400,338535,340000,336359,339809,569.3668606,192546336.3973296
290,1632762000,339885,339900,331200,334159,745.7412923,250471871.7644494
291,1632765600,334055,336627,331843,333430,474.8535612,158514771.6993869
292,1632769200,332898,334820,331667,333357,212.2526834,70812545.0163856
293,1632772800,333565,334478,332716,332716,229.4482179,76515506.441598
294,1632776400,332716,332716,328149,328149,417.214594,137643145.3491113
295,1632780000,328111,333175,327343,332819,301.9173595,99647642.228126
296,1632783600,333030,336533,331487,333604,677.1627516,226226545.2312155
297,1632787200,333604,333838,324500,324737,1123.9412674,368853864.3773889
298,1632790800,324610,328216,322223,325645,935.0547309,304235032.349685
299,1632794400,325366,328400,322111,326908,691.9072482,225697918.5213739
300,1632798000,326673,329413,325288,327266,333.3475057,109173021.8547949
301,1632801600,327337,328889,326482,327820,531.6942762,174243338.8280919
302,1632805200,328295,330754,327473,329653,463.5478169,152640043.3947277
303,1632808800,329741,330195,327093,327625,808.6365187,265133054.960007
304,1632812400,327674,328296,323624,326674,336.227745,109677385.0432803
305,1632816000,326502,327279,321417,322505,650.8150846,210188590.1589713
306,1632819600,322296,327349,320676,324106,711.7708923,230152414.1324605
307,1632823200,324000,326379,322373,324498,496.4060086,161194723.4684084
308,1632826800,324498,325263,321817,323623,403.8318223,130568755.9134989
309,1632830400,323559,327884,322885,325716,496.7805221,161887388.0827565
310,1632834000,326164,327000,323050,323739,448.0393733,145743247.9840418
311,1632837600,323529,329800,323294,325102,1549.4832451,505489234.1164632
312,1632841200,324513,325591,317001,319037,1917.4541154,613469172.1588552
313,1632844800,319260,319400,316660,316660,544.4024262,173008290.8378663
314,1632848400,316660,319799,313510,314350,426.9400824,135052524.6735834
315,1632852000,314258,316286,312626,315497,384.7646034,120923835.811561
316,1632855600,315276,318682,313139,316682,200.9176833,63575491.0061536
317,1632859200,316500,319037,314274,316554,401.5070269,127370727.3947484
318,1632862800,316580,322000,316278,319438,320.8581426,102639858.1049952
319,1632866400,319208,321638,319017,321624,243.7000838,78125824.4124998
320,1632870000,321298,321605,315734,315808,325.2110777,103490505.5500722
321,1632873600,316117,317798,311328,313355,882.7307482,277211516.5053961
322,1632877200,313311,319385,311720,317778,784.3470072,247823039.6121941
323,1632880800,317924,320823,316201,318664,404.5141099,128864316.5248608
324,1632884400,318582,322258,318246,319776,700.8752254,224365051.1839442
325,1632888000,319993,323277,318080,322698,535.4608726,171774661.0766463
326,1632891600,323003,326882,322372,324295,800.6745295,260034938.7201588
327,1632895200,324392,325188,321543,324141,765.5393668,247617847.9058211
328,1632898800,324264,326350,323146,326279,271.4669433,88065827.8931378
329,1632902400,326075,326420,324766,325474,466.8884962,152068705.6279879
330,1632906000,325800,325924,323800,324792,483.9742601,157178626.1134619
331,1632909600,324501,324501,322024,323688,743.0278389,239947880.7705709
332,1632913200,323763,328264,323439,326157,648.6863953,211759737.6054289
333,1632916800,326157,327150,324720,326816,474.2020103,154476634.3764715
334,1632920400,326816,328695,322565,324504,784.8248674,255726957.2527249
335,1632924000,324779,326350,322588,325687,622.843822,201941574.5470666
336,1632927600,325538,328000,325238,327101,406.0676894,132643188.0506033
337,1632931200,327449,328008,319301,320066,848.4223519,273424034.9810279
338,1632934800,320067,321385,317712,318230,444.0399094,141804800.7499575
339,1632938400,318234,319568,315179,315563,239.9503741,76191379.906871
340,1632942000,315247,317508,314228,316231,563.559022,177876931.6586427
341,1632945600,315452,317500,314419,314745,159.2739761,50259517.3038878
342,1632949200,315085,316442,311830,316322,719.8319169,225914518.944183
343,1632952800,315800,317256,314199,316316,268.9989791,84992675.5064725
344,1632956400,316168,318860,315000,318070,324.3723292,102782122.9942058
345,1632960000,317675,319798,317188,319436,334.0089536,106316089.5623635
346,1632963600,319117,328459,317695,328142,920.4530755,297850299.4652772
347,1632967200,328366,334588,326027,330661,1166.5217121,385679937.7045534
348,1632970800,330924,334300,330403,334200,839.7424758,278483825.3339039
349,1632974400,334251,339200,332090,338490,1040.7196862,348629488.5207818
350,1632978000,338615,341000,337367,337526,967.0803982,327891470.1495719
351,1632981600,337526,339867,337526,338586,629.6297791,212993511.0282146
352,1632985200,338711,340500,337656,338071,639.576785,216678261.473007
353,1632988800,338071,338601,334971,335634,733.7136528,246817558.8687961
354,1632992400,335181,336431,330666,332813,1202.8934613,400513136.9564771
355,1632996000,333114,335302,331814,333652,509.0309375,169773409.3095381
356,1632999600,333526,336504,329030,330131,913.9224651,304174560.2589349
357,1633003200,330346,332348,329580,332003,347.0744783,114869311.048998
358,1633006800,332015,339198,331405,336774,1224.3519968,411660819.2038589
359,1633010400,336575,337502,331763,332841,756.087695,253261120.5453429
360,1633014000,332600,333701,330300,332335,657.1612666,218091779.0163554
361,1633017600,332334,336000,330914,332846,386.2440139,128841894.2758271
362,1633021200,332874,334000,330396,332237,426.1644369,141482928.9544567
363,1633024800,332271,334797,331084,333499,346.706147,115415138.428498
364,1633028400,333150,339177,333002,338126,416.9254407,140183586.8317255
365,1633032000,338043,338043,332637,332735,200.5040914,67255405.868778
366,1633035600,333262,335308,328666,330572,407.211782,134983843.7170396
367,1633039200,330827,335148,330176,334700,369.9089137,123012382.6711952
368,1633042800,334252,336776,333053,334464,357.925019,119865796.1659621
369,1633046400,334963,335600,332516,334864,352.2936508,117738902.3317651
370,1633050000,334527,338639,334095,336227,364.5794306,122699202.4494131
371,1633053600,336228,337230,333800,336360,348.7375368,117062543.2002613
372,1633057200,336360,337100,331823,332945,555.3336048,185487357.860607
373,1633060800,332948,335436,330563,334041,655.8336376,218624363.7672524
374,1633064400,334041,335500,332127,333766,671.801164,224242509.4851219
375,1633068000,333848,335717,332882,335516,768.7410319,257002164.1977859
376,1633071600,335528,336700,333921,336164,474.1332525,159054156.7249624
377,1633075200,336163,345000,334627,344395,1705.3504703,582389133.9605645
378,1633078800,344651,346951,344324,346734,1310.6405572,452924064.4380063
379,1633082400,346482,348091,345000,345799,1038.4941164,359833296.1495899
380,1633086000,345799,360000,345015,356082,3367.3527487,1188860203.8932605
381,1633089600,356044,361244,355450,359552,1526.8271752,547347025.2911102
382,1633093200,360000,364572,356228,357122,2629.4804098,945311890.3790776
383,1633096800,357123,358889,354399,354400,1427.9188868,509561421.5926003
384,1633100400,354399,357688,351491,355741,1222.4560575,434065415.0883865
385,1633104000,355719,359309,355253,358503,614.9368981,219908118.8102586
386,1633107600,358596,363000,357115,362683,671.119634,241824379.3891406
387,1633111200,362683,363918,361171,363014,468.3821016,169754709.6632839
388,1633114800,363318,365997,361041,365244,684.5871251,249286350.4586836
389,1633118400,365850,366838,364700,365534,354.5095226,129627015.0870569
390,1633122000,365600,367880,364000,365415,524.3322456,191705084.1472666
391,1633125600,365630,369880,364639,369124,614.1757062,225985698.7235142
392,1633129200,369261,369500,363195,365399,1839.2804308,674094652.7973883
393,1633132800,365400,368000,364584,367814,457.9579882,167680697.2853513
394,1633136400,367667,368900,363837,366000,929.9293642,340040111.7314436
395,1633140000,365792,371000,364864,366286,1181.9957421,435370479.7447344
396,1633143600,365999,367646,365000,365541,518.588213,189978460.9549355
397,1633147200,365400,366189,361980,363193,507.1394422,184638885.93966
398,1633150800,362939,364219,362000,363423,455.866733,165560012.4866287
399,1633154400,363386,366300,362771,364307,368.5601381,134426078.3714754
400,1633158000,364213,365919,363519,364711,259.3929811,94573425.999297
401,1633161600,364443,366000,364035,364318,274.3699841,100081541.0289938
402,1633165200,364331,365426,362703,365016,428.2890049,155887909.7792069
403,1633168800,364811,368679,364722,366636,635.9685147,233307045.5483001
404,1633172400,366636,366790,364200,365247,368.7444245,134694767.2744865
405,1633176000,365250,366770,363200,366167,285.0204965,104023956.0283358
406,1633179600,366361,367500,365355,366776,302.5690071,110969166.0535725
407,1633183200,366591,371549,366000,368146,1154.1215433,425400399.5002511
408,1633186800,368009,374316,368009,373627,1276.3679707,473605054.6910834
409,1633190400,373685,377114,372500,376433,1369.6653416,513428038.3542174
410,1633194000,375883,381000,374236,380690,873.5656937,330099479.9985633
411,1633197600,380900,382278,378900,380267,566.9691657,215785329.7741201
412,1633201200,380650,381962,378500,381344,395.2290478,150327124.4609194
413,1633204800,381344,384305,380813,384305,283.7404338,108467253.3006954
414,1633208400,384144,384555,379267,380003,284.4015211,108335615.3754425
415,1633212000,380003,382631,379983,382262,377.7589373,144026944.3889304
416,1633215600,382423,384799,379800,379980,543.5681703,207747114.5919674
417,1633219200,379839,381227,373500,376588,1595.9908968,600848867.8526659
418,1633222800,376588,379000,370165,373643,1648.3524955,618305220.1495491
419,1633226400,373643,377063,373021,376047,731.1676716,274137168.3160093
420,1633230000,375783,379849,375429,377096,880.3325958,333218827.9876302
421,1633233600,377068,377883,375200,377677,586.7660067,220902539.8796216
